[rosmaster.main][INFO] 2021-04-01 17:06:43,152: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2021-04-01 17:06:43,153: Starting ROS Master Node
[rosmaster.master][INFO] 2021-04-01 17:35:01,409: -SERVICE [/mavros/set_message_interval] /mavros rosrpc://ivsr-nano-desktop:53297
[rosmaster.master][INFO] 2021-04-01 17:35:01,411: -SERVICE [/mavros/mission/pull] /mavros rosrpc://ivsr-nano-desktop:53297
[rosmaster.master][INFO] 2021-04-01 17:35:01,412: -SERVICE [/mavros/mission/push] /mavros rosrpc://ivsr-nano-desktop:53297
[rosmaster.master][INFO] 2021-04-01 17:35:01,413: -SERVICE [/mavros/mission/clear] /mavros rosrpc://ivsr-nano-desktop:53297
[rosmaster.master][INFO] 2021-04-01 17:35:01,413: -SERVICE [/mavros/mission/set_current] /mavros rosrpc://ivsr-nano-desktop:53297
[rosmaster.master][INFO] 2021-04-01 17:35:01,417: -CACHEDPARAM [/mavros/diagnostic_period] by /mavros
[rosmaster.master][INFO] 2021-04-01 17:35:01,418: -CACHEDPARAM [/rosout_disable_topics_generation] by /mavros
[rosmaster.master][INFO] 2021-04-01 17:35:01,785: -PUB [/rosout_agg] /rosout http://ivsr-nano-desktop:43353/
[rosmaster.master][INFO] 2021-04-01 17:35:01,786: -SUB [/rosout] /rosout http://ivsr-nano-desktop:43353/
[rosmaster.master][INFO] 2021-04-01 17:35:01,788: -SERVICE [/rosout/get_loggers] /rosout rosrpc://ivsr-nano-desktop:39039
[rosmaster.master][INFO] 2021-04-01 17:35:01,789: -SERVICE [/rosout/set_logger_level] /rosout rosrpc://ivsr-nano-desktop:39039
[rosmaster.master][INFO] 2021-04-01 17:35:01,790: -CACHEDPARAM [/rosout/omit_topics] by /rosout
[rosmaster.main][INFO] 2021-04-01 17:35:01,844: keyboard interrupt, will exit
[rosmaster.main][INFO] 2021-04-01 17:35:01,845: stopping master...
[rospy.core][INFO] 2021-04-01 17:35:01,845: signal_shutdown [atexit]
